StartTime,StartFrame,FeedTubeIdx,FlyID,ChoiceIdx,AviFile,Volume-mm3,Duration-ms,Evap-mm3/s,Valid,RelativeTime-s,ExperimentState
11/08/2017 13:08:29.396,39249,16,8,0,FeedEvent_16_2017-08-11_13-08-29.396.avi,0.034854,10402,0.000153,TRUE,442.088,Started
11/08/2017 13:11:02.830,43865,18,9,0,FeedEvent_18_2017-08-11_13-11-02.830.avi,0.001046,10736,0.000081,TRUE,595.522,Started
11/08/2017 13:10:44.049,43300,8,4,0,FeedEvent_8_2017-08-11_13-10-44.049.avi,0.155280,52450,0.000082,TRUE,576.741,Started
11/08/2017 13:12:20.244,46194,18,9,0,FeedEvent_18_2017-08-11_13-12-20.244.avi,0.001451,5151,0.000081,TRUE,672.936,Started
11/08/2017 13:12:57.572,47317,18,9,0,FeedEvent_18_2017-08-11_13-12-57.572.avi,0.001384,2825,0.000081,TRUE,710.264,Started
11/08/2017 13:13:22.569,48069,18,9,0,FeedEvent_18_2017-08-11_13-13-22.569.avi,0.001132,6947,0.000081,TRUE,735.261,Started
11/08/2017 13:13:40.185,48599,18,9,0,FeedEvent_18_2017-08-11_13-13-40.185.avi,0.001142,5585,0.000081,TRUE,752.877,Started
11/08/2017 13:13:57.802,49129,18,9,0,FeedEvent_18_2017-08-11_13-13-57.802.avi,0.001042,12997,0.000081,TRUE,770.494,Started
11/08/2017 13:14:21.636,49846,18,9,0,FeedEvent_18_2017-08-11_13-14-21.636.avi,0.001299,6082,0.000081,TRUE,794.327,Started
11/08/2017 13:14:52.083,50762,18,9,0,FeedEvent_18_2017-08-11_13-14-52.083.avi,0.001139,2858,0.000081,TRUE,824.774,Started
11/08/2017 13:15:33.001,51993,18,9,0,FeedEvent_18_2017-08-11_13-15-33.001.avi,0.001089,7810,0.000081,TRUE,865.693,Started
11/08/2017 13:16:58.127,54554,38,19,0,FeedEvent_38_2017-08-11_13-16-58.127.avi,0.001877,3789,0.000127,TRUE,950.819,Started
11/08/2017 13:17:01.950,54669,38,19,0,FeedEvent_38_2017-08-11_13-17-01.950.avi,0.122132,42012,0.000127,TRUE,954.641,Started
11/08/2017 13:17:25.450,55376,4,2,0,FeedEvent_4_2017-08-11_13-17-25.450.avi,0.088623,26956,0.000096,TRUE,978.142,Started
11/08/2017 13:19:27.771,59056,18,9,0,FeedEvent_18_2017-08-11_13-19-27.771.avi,0.001031,9872,0.000081,TRUE,1100.463,Started
11/08/2017 13:19:40.003,59424,48,24,0,FeedEvent_48_2017-08-11_13-19-40.003.avi,0.060450,22435,0.000083,TRUE,1112.695,Started
11/08/2017 13:19:51.305,59764,18,9,0,FeedEvent_18_2017-08-11_13-19-51.305.avi,0.001109,11400,0.000081,TRUE,1123.996,Started
11/08/2017 13:20:02.474,60100,48,24,0,FeedEvent_48_2017-08-11_13-20-02.474.avi,0.021688,6382,0.000083,TRUE,1135.166,Started
11/08/2017 13:20:08.888,60293,48,24,0,FeedEvent_48_2017-08-11_13-20-08.888.avi,0.027861,8210,0.000083,TRUE,1141.580,Started
11/08/2017 13:20:16.102,60510,18,9,0,FeedEvent_18_2017-08-11_13-20-16.102.avi,0.001109,8143,0.000081,TRUE,1148.794,Started
11/08/2017 13:20:17.896,60564,4,2,0,FeedEvent_4_2017-08-11_13-20-17.896.avi,0.020519,7812,0.000232,TRUE,1150.588,Started
11/08/2017 13:19:27.040,59034,56,28,0,FeedEvent_56_2017-08-11_13-19-27.040.avi,0.206807,64416,0.000174,TRUE,1099.732,Started
