StartTime,StartFrame,FeedTubeIdx,FlyID,ChoiceIdx,AviFile,Volume-mm3,Duration-ms,Evap-mm3/s,Valid,RelativeTime-s,ExperimentState
06/03/2017 12:50:59.167,33624,5,2,1,FeedEvent_5_2017-03-06_12-50-59.167.avi,0.006662,3855,0.000500,TRUE,0.674,Started
06/03/2017 12:51:00.064,33651,9,4,1,FeedEvent_9_2017-03-06_12-51-00.064.avi,0.017749,6415,0.000500,TRUE,1.571,Started
06/03/2017 12:51:42.176,34918,25,12,1,FeedEvent_25_2017-03-06_12-51-42.176.avi,0.013321,11733,0.000022,TRUE,43.683,Started
06/03/2017 12:51:53.942,35272,25,12,1,FeedEvent_25_2017-03-06_12-51-53.942.avi,0.001034,4653,0.000022,TRUE,55.449,Started
06/03/2017 12:52:05.010,35605,3,1,1,FeedEvent_3_2017-03-06_12-52-05.010.avi,0.001283,10104,0.000071,TRUE,66.517,Started
06/03/2017 12:53:36.278,38351,3,1,1,FeedEvent_3_2017-03-06_12-53-36.278.avi,0.036115,15922,0.000049,TRUE,157.785,Started
06/03/2017 12:53:52.232,38831,3,1,1,FeedEvent_3_2017-03-06_12-53-52.232.avi,0.001248,4421,0.000049,TRUE,173.739,Started
06/03/2017 12:53:58.215,39011,25,12,1,FeedEvent_25_2017-03-06_12-53-58.215.avi,0.012493,20309,0.000027,TRUE,179.722,Started
06/03/2017 12:54:18.257,39614,41,20,1,FeedEvent_41_2017-03-06_12-54-18.257.avi,0.009282,5817,0.000041,TRUE,199.764,Started
06/03/2017 12:54:19.287,39645,7,3,1,FeedEvent_7_2017-03-06_12-54-19.287.avi,0.042939,13229,0.000040,TRUE,200.794,Started
06/03/2017 12:55:01.465,40914,33,16,1,FeedEvent_33_2017-03-06_12-55-01.465.avi,0.024855,13095,0.000068,TRUE,242.972,Started
06/03/2017 12:54:32.216,40034,37,18,1,FeedEvent_37_2017-03-06_12-54-32.216.avi,0.437435,92770,0.000043,TRUE,213.723,Started
06/03/2017 12:55:55.907,42552,12,6,0,FeedEvent_12_2017-03-06_12-55-55.907.avi,0.035873,14160,0.000041,TRUE,297.414,Started
06/03/2017 12:56:13.855,43092,28,14,0,FeedEvent_28_2017-03-06_12-56-13.855.avi,0.002252,10536,0.000000,TRUE,315.362,Started
06/03/2017 12:56:24.425,43410,28,14,0,FeedEvent_28_2017-03-06_12-56-24.425.avi,0.001157,5152,0.000000,TRUE,325.932,Started
06/03/2017 12:57:54.264,46113,3,1,1,FeedEvent_3_2017-03-06_12-57-54.264.avi,0.020016,18448,0.000032,TRUE,415.771,Started
06/03/2017 12:59:21.146,48727,29,14,1,FeedEvent_29_2017-03-06_12-59-21.146.avi,0.001409,6150,0.000000,TRUE,502.653,Started
06/03/2017 12:58:46.812,47694,47,23,1,FeedEvent_47_2017-03-06_12-58-46.812.avi,0.182910,50323,0.000024,TRUE,468.319,Started
06/03/2017 12:59:37.166,49209,47,23,1,FeedEvent_47_2017-03-06_12-59-37.166.avi,0.001017,2660,0.000024,TRUE,518.673,Started
06/03/2017 12:59:35.105,49147,8,4,0,FeedEvent_8_2017-03-06_12-59-35.105.avi,0.018675,6748,0.000059,TRUE,516.612,Started
06/03/2017 12:59:41.886,49351,8,4,0,FeedEvent_8_2017-03-06_12-59-41.886.avi,0.001916,1894,0.000059,TRUE,523.393,Started
06/03/2017 12:59:43.813,49409,8,4,0,FeedEvent_8_2017-03-06_12-59-43.813.avi,0.001070,3756,0.000059,TRUE,525.320,Started
06/03/2017 13:00:33.237,50896,3,1,1,FeedEvent_3_2017-03-06_13-00-33.237.avi,0.017904,15556,0.000036,TRUE,574.744,Started
06/03/2017 13:01:03.516,51807,3,1,1,FeedEvent_3_2017-03-06_13-01-03.516.avi,0.016145,9108,0.000036,TRUE,605.023,Started
06/03/2017 13:01:21.730,52355,9,4,1,FeedEvent_9_2017-03-06_13-01-21.730.avi,0.068506,22935,0.000020,TRUE,623.237,Started
06/03/2017 13:01:51.244,53243,3,1,1,FeedEvent_3_2017-03-06_13-01-51.244.avi,0.017269,12432,0.000111,TRUE,652.751,Started
06/03/2017 13:04:24.301,57848,25,12,1,FeedEvent_25_2017-03-06_13-04-24.301.avi,0.005772,6913,0.000074,TRUE,805.808,Started
06/03/2017 13:04:31.247,58057,25,12,1,FeedEvent_25_2017-03-06_13-04-31.247.avi,0.010899,6815,0.000074,TRUE,812.754,Started
06/03/2017 13:04:38.094,58263,25,12,1,FeedEvent_25_2017-03-06_13-04-38.094.avi,0.018421,11733,0.000074,TRUE,819.601,Started
06/03/2017 13:04:49.860,58617,25,12,1,FeedEvent_25_2017-03-06_13-04-49.860.avi,0.034599,18847,0.000074,TRUE,831.367,Started
06/03/2017 13:05:08.739,59185,25,12,1,FeedEvent_25_2017-03-06_13-05-08.739.avi,0.006036,5319,0.000074,TRUE,850.246,Started
06/03/2017 13:05:14.090,59346,25,12,1,FeedEvent_25_2017-03-06_13-05-14.090.avi,0.012941,10902,0.000074,TRUE,855.597,Started
06/03/2017 13:07:37.607,63664,0,0,0,FeedEvent_0_2017-03-06_13-07-37.607.avi,0.134237,39255,0.000065,TRUE,999.114,Started
06/03/2017 13:08:16.894,64846,0,0,0,FeedEvent_0_2017-03-06_13-08-16.894.avi,0.001103,1429,0.000065,TRUE,1038.401,Started
06/03/2017 13:08:08.817,64603,5,2,1,FeedEvent_5_2017-03-06_13-08-08.817.avi,0.164278,40418,0.000028,TRUE,1030.324,Started
06/03/2017 13:09:07.613,66372,3,1,1,FeedEvent_3_2017-03-06_13-09-07.613.avi,0.003119,7379,0.000024,TRUE,1089.120,Started
06/03/2017 13:09:40.352,67357,0,0,0,FeedEvent_0_2017-03-06_13-09-40.352.avi,0.044653,18148,0.000065,TRUE,1121.859,Started
06/03/2017 13:09:58.532,67904,0,0,0,FeedEvent_0_2017-03-06_13-09-58.532.avi,0.001361,2560,0.000065,TRUE,1140.039,Started
06/03/2017 13:10:26.152,68735,9,4,1,FeedEvent_9_2017-03-06_13-10-26.152.avi,0.037344,18348,0.000029,TRUE,1167.659,Started
06/03/2017 13:10:44.533,69288,9,4,1,FeedEvent_9_2017-03-06_13-10-44.533.avi,0.001177,1861,0.000029,TRUE,1186.040,Started
06/03/2017 13:10:46.427,69345,9,4,1,FeedEvent_9_2017-03-06_13-10-46.427.avi,0.002183,1762,0.000029,TRUE,1187.934,Started
06/03/2017 13:10:48.222,69399,9,4,1,FeedEvent_9_2017-03-06_13-10-48.222.avi,0.005150,3822,0.000029,TRUE,1189.729,Started
06/03/2017 13:10:52.310,69522,59,29,1,FeedEvent_59_2017-03-06_13-10-52.310.avi,0.015204,12664,0.000033,TRUE,1193.817,Started
06/03/2017 13:11:05.007,69904,59,29,1,FeedEvent_59_2017-03-06_13-11-05.007.avi,0.011049,4985,0.000033,TRUE,1206.514,Started
06/03/2017 13:11:11.887,70111,0,0,0,FeedEvent_0_2017-03-06_13-11-11.887.avi,0.010445,8709,0.000065,TRUE,1213.394,Started
06/03/2017 13:11:21.060,70387,5,2,1,FeedEvent_5_2017-03-06_13-11-21.060.avi,0.039020,19046,0.000017,TRUE,1222.567,Started
06/03/2017 13:11:14.180,70180,47,23,1,FeedEvent_47_2017-03-06_13-11-14.180.avi,0.111899,42713,0.000004,TRUE,1215.687,Started
06/03/2017 13:12:17.995,72100,47,23,1,FeedEvent_47_2017-03-06_13-12-17.995.avi,0.012677,11368,0.000004,TRUE,1279.502,Started
06/03/2017 13:12:29.395,72443,47,23,1,FeedEvent_47_2017-03-06_13-12-29.395.avi,0.001063,8576,0.000004,TRUE,1290.902,Started
06/03/2017 13:13:45.641,74737,3,1,1,FeedEvent_3_2017-03-06_13-13-45.641.avi,0.007477,5750,0.000020,TRUE,1367.148,Started
06/03/2017 13:13:51.424,74911,3,1,1,FeedEvent_3_2017-03-06_13-13-51.424.avi,0.001073,3690,0.000020,TRUE,1372.931,Started
06/03/2017 13:14:34.134,76196,0,0,0,FeedEvent_0_2017-03-06_13-14-34.134.avi,0.019745,13262,0.000065,TRUE,1415.641,Started
06/03/2017 13:14:47.429,76596,0,0,0,FeedEvent_0_2017-03-06_13-14-47.429.avi,0.001351,1231,0.000065,TRUE,1428.936,Started
06/03/2017 13:14:48.692,76634,0,0,0,FeedEvent_0_2017-03-06_13-14-48.692.avi,0.001027,2260,0.000065,TRUE,1430.199,Started
