StartTime,StartFrame,FeedTubeIdx,FlyID,ChoiceIdx,AviFile,Volume-mm3,Duration-ms,Evap-mm3/s,Valid,RelativeTime-s,ExperimentState
08/08/2017 14:11:30.253,33266,39,19,1,FeedEvent_39_2017-08-08_14-11-30.253.avi,0.001505,765,0.000500,TRUE,1.475,Started
08/08/2017 14:12:23.065,34855,39,19,1,FeedEvent_39_2017-08-08_14-12-23.065.avi,0.001517,2128,0.000500,TRUE,54.287,Started
08/08/2017 14:12:33.302,35163,38,19,0,FeedEvent_38_2017-08-08_14-12-33.302.avi,0.055079,16653,0.000000,TRUE,64.524,Started
08/08/2017 14:12:49.987,35665,38,19,0,FeedEvent_38_2017-08-08_14-12-49.987.avi,0.001348,1030,0.000000,TRUE,81.209,Started
08/08/2017 14:12:51.050,35697,38,19,0,FeedEvent_38_2017-08-08_14-12-51.050.avi,0.030420,13162,0.000000,TRUE,82.272,Started
08/08/2017 14:13:04.245,36094,38,19,0,FeedEvent_38_2017-08-08_14-13-04.245.avi,0.001213,7513,0.000000,TRUE,95.467,Started
08/08/2017 14:15:24.374,40310,27,13,1,FeedEvent_27_2017-08-08_14-15-24.374.avi,0.001826,2726,0.000000,TRUE,235.597,Started
08/08/2017 14:16:36.571,42482,6,3,0,FeedEvent_6_2017-08-08_14-16-36.571.avi,0.097431,24762,0.000050,TRUE,307.793,Started
08/08/2017 14:17:01.367,43228,6,3,0,FeedEvent_6_2017-08-08_14-17-01.367.avi,0.042593,10039,0.000050,TRUE,332.590,Started
08/08/2017 14:17:11.439,43531,6,3,0,FeedEvent_6_2017-08-08_14-17-11.439.avi,0.001445,1595,0.000050,TRUE,342.662,Started
08/08/2017 14:17:13.067,43580,6,3,0,FeedEvent_6_2017-08-08_14-17-13.067.avi,0.001384,3191,0.000050,TRUE,344.290,Started
08/08/2017 14:17:16.292,43677,6,3,0,FeedEvent_6_2017-08-08_14-17-16.292.avi,0.012456,7711,0.000050,TRUE,347.514,Started
08/08/2017 14:17:24.036,43910,6,3,0,FeedEvent_6_2017-08-08_14-17-24.036.avi,0.001627,3955,0.000050,TRUE,355.259,Started
08/08/2017 14:17:28.026,44030,6,3,0,FeedEvent_6_2017-08-08_14-17-28.026.avi,0.001493,5352,0.000050,TRUE,359.248,Started
08/08/2017 14:17:33.410,44192,6,3,0,FeedEvent_6_2017-08-08_14-17-33.410.avi,0.001297,1429,0.000050,TRUE,364.633,Started
08/08/2017 14:17:34.873,44236,6,3,0,FeedEvent_6_2017-08-08_14-17-34.873.avi,0.001421,5551,0.000050,TRUE,366.095,Started
08/08/2017 14:17:40.457,44404,6,3,0,FeedEvent_6_2017-08-08_14-17-40.457.avi,0.001563,10504,0.000050,TRUE,371.679,Started
08/08/2017 14:20:17.049,49115,20,10,0,FeedEvent_20_2017-08-08_14-20-17.049.avi,0.019198,10902,0.000024,TRUE,528.271,Started
08/08/2017 14:20:27.985,49444,20,10,0,FeedEvent_20_2017-08-08_14-20-27.985.avi,0.001429,10303,0.000024,TRUE,539.207,Started
08/08/2017 14:24:30.234,56732,28,14,0,FeedEvent_28_2017-08-08_14-24-30.234.avi,0.002200,7977,0.000866,TRUE,781.456,Started
08/08/2017 14:25:24.914,58377,20,10,0,FeedEvent_20_2017-08-08_14-25-24.914.avi,0.061979,20408,0.000011,TRUE,836.136,Started
08/08/2017 14:25:45.356,58992,20,10,0,FeedEvent_20_2017-08-08_14-25-45.356.avi,0.001133,5384,0.000011,TRUE,856.578,Started
08/08/2017 14:28:59.342,64828,20,10,0,FeedEvent_20_2017-08-08_14-28-59.342.avi,0.001147,4553,0.000010,TRUE,1050.564,Started
08/08/2017 14:29:03.928,64966,20,10,0,FeedEvent_20_2017-08-08_14-29-03.928.avi,0.001734,1562,0.000010,TRUE,1055.151,Started
08/08/2017 14:29:05.525,65014,20,10,0,FeedEvent_20_2017-08-08_14-29-05.525.avi,0.001080,1562,0.000010,TRUE,1056.747,Started
08/08/2017 14:37:31.164,80226,16,8,0,FeedEvent_16_2017-08-08_14-37-31.164.avi,0.018310,13428,0.000009,TRUE,1562.387,Started
08/08/2017 14:37:44.626,80631,16,8,0,FeedEvent_16_2017-08-08_14-37-44.626.avi,0.001082,2161,0.000009,TRUE,1575.848,Started
08/08/2017 14:37:46.820,80697,16,8,0,FeedEvent_16_2017-08-08_14-37-46.820.avi,0.001183,1562,0.000009,TRUE,1578.042,Started
08/08/2017 14:37:48.415,80745,16,8,0,FeedEvent_16_2017-08-08_14-37-48.415.avi,0.001769,2394,0.000009,TRUE,1579.637,Started
08/08/2017 14:38:26.109,81879,16,8,0,FeedEvent_16_2017-08-08_14-38-26.109.avi,0.079909,28253,0.000009,TRUE,1617.331,Started
08/08/2017 14:38:54.395,82730,16,8,0,FeedEvent_16_2017-08-08_14-38-54.395.avi,0.001167,3224,0.000009,TRUE,1645.618,Started
08/08/2017 14:38:57.653,82828,16,8,0,FeedEvent_16_2017-08-08_14-38-57.653.avi,0.001030,4188,0.000009,TRUE,1648.875,Started
08/08/2017 14:39:13.575,83307,16,8,0,FeedEvent_16_2017-08-08_14-39-13.575.avi,0.032515,13760,0.000009,TRUE,1664.798,Started
08/08/2017 14:39:27.370,83722,16,8,0,FeedEvent_16_2017-08-08_14-39-27.370.avi,0.001809,2093,0.000009,TRUE,1678.592,Started
