StartTime,StartFrame,FeedTubeIdx,FlyID,ChoiceIdx,AviFile,Volume-mm3,Duration-ms,Evap-mm3/s,Valid,RelativeTime-s,ExperimentState
08:12.2,7575387,38,19,0,FeedEvent_38_2017-08-21_10-08-12.242.avi,0.004066,8741,0.0005,TRUE,24.515,Started
11:13.5,7580840,42,21,0,FeedEvent_42_2017-08-21_10-11-13.502.avi,0.019004,7878,0,TRUE,205.776,Started
11:48.3,7581888,4,2,0,FeedEvent_4_2017-08-21_10-11-48.338.avi,0.004089,10737,0.000091,TRUE,240.611,Started
13:11.6,7584393,46,23,0,FeedEvent_46_2017-08-21_10-13-11.605.avi,0.001354,2626,0.000014,TRUE,323.878,Started
14:47.7,7587285,46,23,0,FeedEvent_46_2017-08-21_10-14-47.736.avi,0.001019,6781,0.000014,TRUE,420.009,Started
17:50.1,7592771,46,23,0,FeedEvent_46_2017-08-21_10-17-50.093.avi,0.001002,10869,0.000066,TRUE,602.366,Started
18:48.0,7594512,46,23,0,FeedEvent_46_2017-08-21_10-18-47.965.avi,0.001061,6116,0.000034,TRUE,660.238,Started
19:25.2,7595631,46,23,0,FeedEvent_46_2017-08-21_10-19-25.161.avi,0.001245,6715,0.000097,TRUE,697.434,Started
20:37.8,7597816,2,1,0,FeedEvent_2_2017-08-21_10-20-37.791.avi,0.042909,5983,0,TRUE,770.064,Started
22:38.1,7601434,20,10,0,FeedEvent_20_2017-08-21_10-22-38.055.avi,0.002912,8709,0.000132,TRUE,890.328,Started
23:17.8,7602631,46,23,0,FeedEvent_46_2017-08-21_10-23-17.843.avi,0.002327,2792,0.000032,TRUE,930.116,Started
25:05.6,7605873,28,14,0,FeedEvent_28_2017-08-21_10-25-05.609.avi,0.00135,6581,0.000061,TRUE,1037.882,Started
26:07.5,7607736,28,14,0,FeedEvent_28_2017-08-21_10-26-07.535.avi,0.084982,3159,0.000029,TRUE,1099.808,Started
26:59.3,7609293,40,20,0,FeedEvent_40_2017-08-21_10-26-59.291.avi,0.001131,11534,0.000011,TRUE,1151.564,Started
29:06.7,7613126,56,28,0,FeedEvent_56_2017-08-21_10-29-06.701.avi,0.115499,11334,0,TRUE,1278.974,Started
30:42.8,7616017,56,28,0,FeedEvent_56_2017-08-21_10-30-42.798.avi,0.009743,6815,0,TRUE,1375.071,Started
32:10.0,7618640,30,15,0,FeedEvent_30_2017-08-21_10-32-09.988.avi,0.001145,7679,0,TRUE,1462.261,Started
32:52.0,7619903,2,1,0,FeedEvent_2_2017-08-21_10-32-51.971.avi,0.003588,10070,0,TRUE,1504.244,Started
33:19.4,7620728,46,23,0,FeedEvent_46_2017-08-21_10-33-19.394.avi,0.00119,3756,0.000019,TRUE,1531.667,Started
33:23.2,7620842,46,23,0,FeedEvent_46_2017-08-21_10-33-23.183.avi,0.001002,2594,0.000019,TRUE,1535.457,Started
36:12.5,7625935,20,10,0,FeedEvent_20_2017-08-21_10-36-12.477.avi,0.001001,1396,0.00003,TRUE,1704.75,Started
36:37.9,7626700,40,20,0,FeedEvent_40_2017-08-21_10-36-37.906.avi,0.00111,9406,0,TRUE,1730.179,Started
52:41.5,7655688,46,23,0,FeedEvent_46_2017-08-21_10-52-41.478.avi,0.001041,9572,0.00002,TRUE,2693.751,Started
58:18.5,7665828,46,23,0,FeedEvent_46_2017-08-21_10-58-18.536.avi,0.00111,5882,0.000036,TRUE,3030.809,Started
59:19.4,7667659,46,23,0,FeedEvent_46_2017-08-21_10-59-19.399.avi,0.001208,7811,0.000036,TRUE,3091.672,Started
00:03.3,7668980,28,14,0,FeedEvent_28_2017-08-21_11-00-03.309.avi,0.019951,2891,0,TRUE,3135.583,Started
02:13.9,7672908,46,23,0,FeedEvent_46_2017-08-21_11-02-13.877.avi,0.001026,4322,0.000025,TRUE,3266.151,Started
03:44.2,7675625,46,23,0,FeedEvent_46_2017-08-21_11-03-44.192.avi,0.001298,9672,0.000025,TRUE,3356.465,Started
05:50.8,7679435,46,23,0,FeedEvent_46_2017-08-21_11-05-50.837.avi,0.001015,11234,0.000028,TRUE,3483.11,Started
07:43.0,7682808,46,23,0,FeedEvent_46_2017-08-21_11-07-42.957.avi,0.001059,3955,0.000028,TRUE,3595.23,Started
12:50.4,7692056,46,23,0,FeedEvent_46_2017-08-21_11-12-50.364.avi,0.002065,12930,0.000028,TRUE,3902.637,Started
