StartTime,StartFrame,FeedTubeIdx,FlyID,ChoiceIdx,AviFile,Volume-mm3,Duration-ms,Evap-mm3/s,Valid,RelativeTime-s,ExperimentState
09:15.7,2514979,0,0,0,FeedEvent_0_2017-08-21_10-09-15.691.avi,0.067065,4454,0.001145,TRUE,127.418,Started
15:32.9,2526328,26,13,0,FeedEvent_26_2017-08-21_10-15-32.925.avi,0.002182,10870,0.000028,TRUE,504.652,Started
16:07.9,2527379,24,12,0,FeedEvent_24_2017-08-21_10-16-07.861.avi,0.001499,11966,0,TRUE,539.588,Started
26:09.5,2545479,26,13,0,FeedEvent_26_2017-08-21_10-26-09.496.avi,0.002747,5718,0.000035,TRUE,1141.223,Started
27:37.8,2548136,24,12,0,FeedEvent_24_2017-08-21_10-27-37.814.avi,0.001114,6615,0.000031,TRUE,1229.541,Started
29:10.9,2550935,24,12,0,FeedEvent_24_2017-08-21_10-29-10.851.avi,0.00145,11200,0.000002,TRUE,1322.578,Started
29:49.0,2552082,26,13,0,FeedEvent_26_2017-08-21_10-29-48.977.avi,0.002319,11268,0.000035,TRUE,1360.704,Started
32:11.8,2556378,26,13,0,FeedEvent_26_2017-08-21_10-32-11.774.avi,0.001098,2459,0,TRUE,1503.501,Started
34:39.1,2560809,0,0,0,FeedEvent_0_2017-08-21_10-34-39.058.avi,0.134824,7646,0,TRUE,1650.785,Started
36:22.6,2563924,26,13,0,FeedEvent_26_2017-08-21_10-36-22.599.avi,0.00104,8609,0,TRUE,1754.326,Started
40:58.0,2572208,26,13,0,FeedEvent_26_2017-08-21_10-40-57.956.avi,0.001731,11501,0.000018,TRUE,2029.683,Started
41:42.4,2573544,24,12,0,FeedEvent_24_2017-08-21_10-41-42.363.avi,0.001006,8376,0,TRUE,2074.09,Started
44:26.6,2578486,26,13,0,FeedEvent_26_2017-08-21_10-44-26.634.avi,0.001053,2592,0.000018,TRUE,2238.361,Started
46:21.7,2581947,0,0,0,FeedEvent_0_2017-08-21_10-46-21.675.avi,0.020118,2626,0,TRUE,2353.402,Started
47:17.1,2583614,0,0,0,FeedEvent_0_2017-08-21_10-47-17.086.avi,0.027904,6215,0,TRUE,2408.813,Started
52:28.7,2592990,0,0,0,FeedEvent_0_2017-08-21_10-52-28.740.avi,0.003071,6082,0,TRUE,2720.467,Started
52:48.6,2593588,0,0,0,FeedEvent_0_2017-08-21_10-52-48.617.avi,0.003057,8276,0,TRUE,2740.344,Started
53:44.1,2595256,26,13,0,FeedEvent_26_2017-08-21_10-53-44.060.avi,0.001063,6016,0,TRUE,2795.788,Started
56:00.9,2599374,0,0,0,FeedEvent_0_2017-08-21_10-56-00.941.avi,0.001328,13129,0,TRUE,2932.668,Started
57:21.4,2601795,26,13,0,FeedEvent_26_2017-08-21_10-57-21.414.avi,0.001391,2759,0,TRUE,3013.141,Started
57:19.7,2601742,0,0,0,FeedEvent_0_2017-08-21_10-57-19.652.avi,0.005084,11634,0.000284,TRUE,3011.379,Started
58:40.3,2604167,26,13,0,FeedEvent_26_2017-08-21_10-58-40.258.avi,0.001363,1196,0,TRUE,3091.985,Started
01:10.0,2608671,26,13,0,FeedEvent_26_2017-08-21_11-01-09.969.avi,0.001272,1264,0.000014,TRUE,3241.696,Started
02:26.3,2610966,0,0,0,FeedEvent_0_2017-08-21_11-02-26.254.avi,0.016865,9306,0,TRUE,3317.981,Started
06:31.9,2618356,0,0,0,FeedEvent_0_2017-08-21_11-06-31.894.avi,0.004562,5650,0,TRUE,3563.621,Started
06:37.6,2618527,0,0,0,FeedEvent_0_2017-08-21_11-06-37.578.avi,0.002885,3390,0,TRUE,3569.305,Started
06:41.0,2618630,0,0,0,FeedEvent_0_2017-08-21_11-06-41.001.avi,0.003924,1031,0,TRUE,3572.728,Started
07:17.1,2619716,0,0,0,FeedEvent_0_2017-08-21_11-07-17.100.avi,0.001635,10238,0,TRUE,3608.827,Started
07:27.4,2620025,0,0,0,FeedEvent_0_2017-08-21_11-07-27.371.avi,0.001309,698,0,TRUE,3619.098,Started
07:52.5,2620782,0,0,0,FeedEvent_0_2017-08-21_11-07-52.533.avi,0.001511,5983,0,TRUE,3644.26,Started
08:11.2,2621343,0,0,0,FeedEvent_0_2017-08-21_11-08-11.180.avi,0.001702,1928,0,TRUE,3662.907,Started
10:25.3,2625379,0,0,0,FeedEvent_0_2017-08-21_11-10-25.336.avi,0.001525,3988,0.000061,TRUE,3797.063,Started
11:09.2,2626699,0,0,0,FeedEvent_0_2017-08-21_11-11-09.211.avi,0.002085,632,0.000061,TRUE,3840.938,Started
13:43.4,2631338,26,13,0,FeedEvent_26_2017-08-21_11-13-43.409.avi,0.001317,10237,0,TRUE,3995.136,Started
16:13.9,2635866,10,5,0,FeedEvent_10_2017-08-21_11-16-13.918.avi,0.007739,266,0,TRUE,4145.646,Started
23:49.6,2649593,0,0,0,FeedEvent_0_2017-08-21_11-23-49.630.avi,0.001053,6782,0,TRUE,4601.358,Started
35:26.9,2670575,0,0,0,FeedEvent_0_2017-08-21_11-35-26.861.avi,0.001259,6415,0,TRUE,5298.588,Started
46:42.7,2690909,0,0,0,FeedEvent_0_2017-08-21_11-46-42.686.avi,0.001577,6979,0,TRUE,5974.413,Started
54:08.8,2704329,0,0,0,FeedEvent_0_2017-08-21_11-54-08.757.avi,0.002602,12032,0,TRUE,6420.484,Started
11:06.5,2734947,26,13,0,FeedEvent_26_2017-08-21_12-11-06.485.avi,0.001313,5817,0,TRUE,7438.212,Started
17:44.0,2746907,0,0,0,FeedEvent_0_2017-08-21_12-17-44.029.avi,0.001605,4588,0,TRUE,7835.757,Started
23:07.9,2756652,0,0,0,FeedEvent_0_2017-08-21_12-23-07.949.avi,0.001587,11068,0,TRUE,8159.676,Started
26:42.4,2763104,26,13,0,FeedEvent_26_2017-08-21_12-26-42.410.avi,0.001152,1263,0,TRUE,8374.137,Started
26:57.5,2763558,0,0,0,FeedEvent_0_2017-08-21_12-26-57.502.avi,0.00271,9605,0,TRUE,8389.229,Started
28:22.5,2766114,26,13,0,FeedEvent_26_2017-08-21_12-28-22.462.avi,0.001071,6082,0,TRUE,8474.189,Started
29:41.0,2768478,0,0,0,FeedEvent_0_2017-08-21_12-29-41.040.avi,0.002081,10005,0,TRUE,8552.767,Started
30:43.9,2770369,2,1,0,FeedEvent_2_2017-08-21_12-30-43.896.avi,0.004325,7876,0,TRUE,8615.624,Started
30:54.0,2770673,2,1,0,FeedEvent_2_2017-08-21_12-30-54.000.avi,0.009854,9407,0,TRUE,8625.728,Started
32:03.8,2772774,0,0,0,FeedEvent_0_2017-08-21_12-32-03.837.avi,0.001763,8509,0,TRUE,8695.565,Started
34:25.9,2777048,0,0,0,FeedEvent_0_2017-08-21_12-34-25.903.avi,0.004107,10436,0,TRUE,8837.63,Started
37:53.2,2783284,26,13,0,FeedEvent_26_2017-08-21_12-37-53.184.avi,0.003491,7978,0.000063,TRUE,9044.912,Started
40:00.6,2787118,0,0,0,FeedEvent_0_2017-08-21_12-40-00.625.avi,0.00196,5517,0,TRUE,9172.352,Started
41:24.5,2789641,26,13,0,FeedEvent_26_2017-08-21_12-41-24.489.avi,0.001219,10703,0.000017,TRUE,9256.216,Started
41:35.2,2789964,26,13,0,FeedEvent_26_2017-08-21_12-41-35.225.avi,0.002619,432,0.000017,TRUE,9266.952,Started
41:35.7,2789978,26,13,0,FeedEvent_26_2017-08-21_12-41-35.691.avi,0.00432,897,0.000017,TRUE,9267.418,Started
43:13.6,2792924,0,0,0,FeedEvent_0_2017-08-21_12-43-13.613.avi,0.002835,8941,0,TRUE,9365.341,Started
44:29.7,2795212,26,13,0,FeedEvent_26_2017-08-21_12-44-29.666.avi,0.002917,4287,0,TRUE,9441.393,Started
45:09.6,2796414,26,13,0,FeedEvent_26_2017-08-21_12-45-09.620.avi,0.003531,532,0.000038,TRUE,9481.347,Started
47:52.1,2801303,26,13,0,FeedEvent_26_2017-08-21_12-47-52.128.avi,0.00269,4918,0,TRUE,9643.855,Started
50:17.9,2805688,0,0,0,FeedEvent_0_2017-08-21_12-50-17.883.avi,0.001804,9274,0.000012,TRUE,9789.61,Started
51:54.0,2808580,0,0,0,FeedEvent_0_2017-08-21_12-51-54.012.avi,0.001381,7180,0,TRUE,9885.74,Started
51:54.6,2808597,26,13,0,FeedEvent_26_2017-08-21_12-51-54.578.avi,0.004949,10635,0,TRUE,9886.305,Started
53:45.7,2811939,0,0,0,FeedEvent_0_2017-08-21_12-53-45.664.avi,0.001044,498,0.000019,TRUE,9997.391,Started
54:33.8,2813388,26,13,0,FeedEvent_26_2017-08-21_12-54-33.827.avi,0.001363,9406,0.000002,TRUE,10045.555,Started
58:27.0,2820403,0,0,0,FeedEvent_0_2017-08-21_12-58-27.003.avi,0.00255,3690,0,TRUE,10278.73,Started
59:52.6,2822979,2,1,0,FeedEvent_2_2017-08-21_12-59-52.628.avi,0.003023,3689,0,TRUE,10364.355,Started
01:46.4,2826403,26,13,0,FeedEvent_26_2017-08-21_13-01-46.441.avi,0.004069,5319,0.000665,TRUE,10478.168,Started
08:28.5,2838500,26,13,0,FeedEvent_26_2017-08-21_13-08-28.539.avi,0.003643,5784,0,TRUE,10880.266,Started
10:16.7,2841753,0,0,0,FeedEvent_0_2017-08-21_13-10-16.668.avi,0.001038,3689,0,TRUE,10988.395,Started
17:53.1,2855486,0,0,0,FeedEvent_0_2017-08-21_13-17-53.145.avi,0.001479,8542,0,TRUE,11444.873,Started
30:23.5,2878059,10,5,0,FeedEvent_10_2017-08-21_13-30-23.462.avi,0.003185,1994,0,TRUE,12195.19,Started
34:50.2,2886084,2,1,0,FeedEvent_2_2017-08-21_13-34-50.209.avi,0.030678,10237,0,TRUE,12461.936,Started
46:57.4,2907962,10,5,0,FeedEvent_10_2017-08-21_13-46-57.424.avi,0.008006,299,0,TRUE,13189.151,Started
52:39.1,2918242,10,5,0,FeedEvent_10_2017-08-21_13-52-39.126.avi,0.013117,5285,0,TRUE,13530.853,Started
56:18.7,2924847,10,5,0,FeedEvent_10_2017-08-21_13-56-18.674.avi,0.008327,1263,0,TRUE,13750.401,Started
57:52.0,2927655,10,5,0,FeedEvent_10_2017-08-21_13-57-52.010.avi,0.035721,12664,0,TRUE,13843.737,Started
35:08.1,2994927,10,5,0,FeedEvent_10_2017-08-21_14-35-08.101.avi,0.013415,465,0,TRUE,16079.828,Started
24:21.7,3083785,10,5,0,FeedEvent_10_2017-08-21_15-24-21.699.avi,0.002998,10769,0,TRUE,19033.426,Started
25:46.0,3086320,10,5,0,FeedEvent_10_2017-08-21_15-25-45.962.avi,0.011525,1994,0,TRUE,19117.689,Started
31:16.2,3096255,10,5,0,FeedEvent_10_2017-08-21_15-31-16.197.avi,0.002088,7678,0,TRUE,19447.924,Started
