StartTime,StartFrame,FeedTubeIdx,FlyID,ChoiceIdx,AviFile,Volume-mm3,Duration-ms,Evap-mm3/s,Valid,RelativeTime-s,ExperimentState
16/06/2017 15:18:47.248,95591,21,10,1,FeedEvent_21_2017-06-16_15-18-47.248.avi,0.017669,6813,0.000500,TRUE,0.012,Started
16/06/2017 15:18:52.300,95743,22,11,0,FeedEvent_22_2017-06-16_15-18-52.300.avi,0.020455,5949,0.000500,TRUE,5.064,Started
16/06/2017 15:18:54.095,95797,21,10,1,FeedEvent_21_2017-06-16_15-18-54.095.avi,0.022538,9241,0.000500,TRUE,6.859,Started
16/06/2017 15:19:04.365,96106,22,11,0,FeedEvent_22_2017-06-16_15-19-04.365.avi,0.006062,2559,0.000500,TRUE,17.129,Started
16/06/2017 15:19:06.957,96184,22,11,0,FeedEvent_22_2017-06-16_15-19-06.957.avi,0.001145,2427,0.000500,TRUE,19.721,Started
16/06/2017 15:18:54.161,95799,23,11,1,FeedEvent_23_2017-06-16_15-18-54.161.avi,0.104798,21638,0.000500,TRUE,6.925,Started
16/06/2017 15:18:51.502,95719,3,1,1,FeedEvent_3_2017-06-16_15-18-51.502.avi,0.112755,30514,0.000500,TRUE,4.266,Started
16/06/2017 15:19:10.348,96286,22,11,0,FeedEvent_22_2017-06-16_15-19-10.348.avi,0.023929,12498,0.000500,TRUE,23.112,Started
16/06/2017 15:19:03.368,96076,21,10,1,FeedEvent_21_2017-06-16_15-19-03.368.avi,0.030804,22968,0.000500,TRUE,16.132,Started
16/06/2017 15:19:11.145,96310,8,4,0,FeedEvent_8_2017-06-16_15-19-11.145.avi,0.040048,15290,0.000500,TRUE,23.909,Started
16/06/2017 15:18:58.316,95924,53,26,1,FeedEvent_53_2017-06-16_15-18-58.316.avi,0.006242,28519,0.000500,TRUE,11.080,Started
16/06/2017 15:19:25.637,96746,22,11,0,FeedEvent_22_2017-06-16_15-19-25.637.avi,0.002254,1761,0.000500,TRUE,38.401,Started
16/06/2017 15:19:27.431,96800,22,11,0,FeedEvent_22_2017-06-16_15-19-27.431.avi,0.040432,6083,0.000500,TRUE,40.195,Started
16/06/2017 15:19:28.894,96844,41,20,1,FeedEvent_41_2017-06-16_15-19-28.894.avi,0.007251,5517,0.000013,TRUE,41.658,Started
16/06/2017 15:19:33.547,96984,22,11,0,FeedEvent_22_2017-06-16_15-19-33.547.avi,0.003067,1197,0.000500,TRUE,46.311,Started
16/06/2017 15:19:34.677,97018,41,20,1,FeedEvent_41_2017-06-16_15-19-34.677.avi,0.009621,5286,0.000013,TRUE,47.441,Started
16/06/2017 15:19:10.647,96295,14,7,0,FeedEvent_14_2017-06-16_15-19-10.647.avi,0.173938,38224,0.000500,TRUE,23.411,Started
16/06/2017 15:19:37.469,97102,3,1,1,FeedEvent_3_2017-06-16_15-19-37.469.avi,0.075511,16952,0.000500,TRUE,50.233,Started
16/06/2017 15:19:54.453,97613,3,1,1,FeedEvent_3_2017-06-16_15-19-54.453.avi,0.001110,1197,0.000500,TRUE,67.217,Started
16/06/2017 15:19:16.928,96484,18,9,0,FeedEvent_18_2017-06-16_15-19-16.928.avi,0.209039,43611,0.000500,TRUE,29.692,Started
16/06/2017 15:19:55.683,97650,3,1,1,FeedEvent_3_2017-06-16_15-19-55.683.avi,0.004818,5584,0.000500,TRUE,68.447,Started
16/06/2017 15:19:48.903,97446,14,7,0,FeedEvent_14_2017-06-16_15-19-48.903.avi,0.048947,14459,0.000500,TRUE,61.667,Started
16/06/2017 15:19:01.905,96032,7,3,1,FeedEvent_7_2017-06-16_15-19-01.905.avi,0.304284,62290,0.000500,TRUE,14.669,Started
16/06/2017 15:20:00.236,97787,22,11,0,FeedEvent_22_2017-06-16_15-20-00.236.avi,0.020772,3956,0.000500,TRUE,73.000,Started
16/06/2017 15:20:01.300,97819,3,1,1,FeedEvent_3_2017-06-16_15-20-01.300.avi,0.002707,5916,0.000500,TRUE,74.064,Started
