StartTime,StartFrame,FeedTubeIdx,FlyID,ChoiceIdx,AviFile,Volume-mm3,Duration-ms,Evap-mm3/s,Valid,RelativeTime-s,ExperimentState
14/03/2017 13:18:21.019,4100787,26,13,0,FeedEvent_26_2017-03-14_13-18-21.019.avi,0.004775,14293,0.000500,TRUE,52.544,Started
14/03/2017 13:18:37.183,4101275,38,19,0,FeedEvent_38_2017-03-14_13-18-37.183.avi,0.024556,15856,0.000000,TRUE,68.708,Started
14/03/2017 13:18:53.315,4101762,20,10,0,FeedEvent_20_2017-03-14_13-18-53.315.avi,0.016451,7945,0.000073,TRUE,84.840,Started
14/03/2017 13:18:30.228,4101065,19,9,1,FeedEvent_19_2017-03-14_13-18-30.228.avi,0.095357,33471,0.000000,TRUE,61.752,Started
14/03/2017 13:19:01.265,4102002,20,10,0,FeedEvent_20_2017-03-14_13-19-01.265.avi,0.001417,3822,0.000073,TRUE,92.789,Started
14/03/2017 13:19:03.617,4102073,19,9,1,FeedEvent_19_2017-03-14_13-19-03.617.avi,0.027261,12530,0.000000,TRUE,95.141,Started
14/03/2017 13:19:05.041,4102116,30,15,0,FeedEvent_30_2017-03-14_13-19-05.041.avi,0.012229,14791,0.000000,TRUE,96.566,Started
14/03/2017 13:19:16.137,4102451,19,9,1,FeedEvent_19_2017-03-14_13-19-16.137.avi,0.007374,6582,0.000000,TRUE,107.662,Started
14/03/2017 13:19:05.770,4102138,13,6,1,FeedEvent_13_2017-03-14_13-19-05.770.avi,0.048736,20508,0.000000,TRUE,97.294,Started
14/03/2017 13:19:22.729,4102650,19,9,1,FeedEvent_19_2017-03-14_13-19-22.729.avi,0.001089,3523,0.000000,TRUE,114.253,Started
14/03/2017 13:19:26.240,4102756,13,6,1,FeedEvent_13_2017-03-14_13-19-26.240.avi,0.021133,10671,0.000000,TRUE,117.764,Started
14/03/2017 13:19:27.698,4102800,38,19,0,FeedEvent_38_2017-03-14_13-19-27.698.avi,0.022352,11202,0.000050,TRUE,119.222,Started
14/03/2017 13:19:36.906,4103078,13,6,1,FeedEvent_13_2017-03-14_13-19-36.906.avi,0.001523,3357,0.000000,TRUE,128.431,Started
14/03/2017 13:19:38.695,4103132,19,9,1,FeedEvent_19_2017-03-14_13-19-38.695.avi,0.004612,4719,0.000000,TRUE,130.220,Started
14/03/2017 13:19:38.894,4103138,38,19,0,FeedEvent_38_2017-03-14_13-19-38.894.avi,0.001006,5119,0.000050,TRUE,130.418,Started
14/03/2017 13:19:43.432,4103275,19,9,1,FeedEvent_19_2017-03-14_13-19-43.432.avi,0.001257,2027,0.000000,TRUE,134.957,Started
14/03/2017 13:19:45.485,4103337,19,9,1,FeedEvent_19_2017-03-14_13-19-45.485.avi,0.019416,8510,0.000000,TRUE,137.010,Started
14/03/2017 13:19:53.998,4103594,19,9,1,FeedEvent_19_2017-03-14_13-19-53.998.avi,0.001007,2991,0.000000,TRUE,145.523,Started
14/03/2017 13:19:33.063,4102962,2,1,0,FeedEvent_2_2017-03-14_13-19-33.063.avi,0.108452,29417,0.000000,TRUE,124.588,Started
14/03/2017 13:21:48.342,4107039,27,13,1,FeedEvent_27_2017-03-14_13-21-48.342.avi,0.094943,25627,0.000040,TRUE,259.867,Started
14/03/2017 13:22:13.971,4107811,27,13,1,FeedEvent_27_2017-03-14_13-22-13.971.avi,0.001151,2559,0.000040,TRUE,285.495,Started
14/03/2017 13:22:16.560,4107889,27,13,1,FeedEvent_27_2017-03-14_13-22-16.560.avi,0.011269,16553,0.000040,TRUE,288.084,Started
14/03/2017 13:22:28.411,4108246,3,1,1,FeedEvent_3_2017-03-14_13-22-28.411.avi,0.170191,41051,0.000000,TRUE,299.936,Started
14/03/2017 13:23:14.788,4109643,3,1,1,FeedEvent_3_2017-03-14_13-23-14.788.avi,0.001113,7579,0.000000,TRUE,346.312,Started
14/03/2017 13:23:08.082,4109441,43,21,1,FeedEvent_43_2017-03-14_13-23-08.082.avi,0.123059,39288,0.000041,TRUE,339.606,Started
14/03/2017 13:23:35.170,4110257,7,3,1,FeedEvent_7_2017-03-14_13-23-35.170.avi,0.122759,32974,0.000003,TRUE,366.695,Started
14/03/2017 13:24:08.135,4111250,7,3,1,FeedEvent_7_2017-03-14_13-24-08.135.avi,0.001097,2825,0.000003,TRUE,399.660,Started
14/03/2017 13:23:47.354,4110624,43,21,1,FeedEvent_43_2017-03-14_13-23-47.354.avi,0.094471,25227,0.000041,TRUE,378.879,Started
