StartTime,StartFrame,FeedTubeIdx,FlyID,ChoiceIdx,AviFile,Volume-mm3,Duration-ms,Evap-mm3/s,Valid,RelativeTime-s,ExperimentState
09/03/2017 13:17:09.606,7879017,31,15,1,FeedEvent_31_2017-03-09_13-17-09.606.avi,0.001984,1761,0.000500,TRUE,0.011,Started
09/03/2017 13:17:40.250,7879939,48,24,0,FeedEvent_48_2017-03-09_13-17-40.250.avi,0.004719,3723,0.000177,TRUE,30.655,Started
09/03/2017 13:17:44.006,7880052,48,24,0,FeedEvent_48_2017-03-09_13-17-44.006.avi,0.001486,7779,0.000177,TRUE,34.411,Started
09/03/2017 13:17:38.323,7879881,40,20,0,FeedEvent_40_2017-03-09_13-17-38.323.avi,0.042977,20209,0.000500,TRUE,28.728,Started
09/03/2017 13:17:42.012,7879992,32,16,0,FeedEvent_32_2017-03-09_13-17-42.012.avi,0.133222,34801,0.000063,TRUE,32.417,Started
09/03/2017 13:17:57.401,7880455,20,10,0,FeedEvent_20_2017-03-09_13-17-57.401.avi,0.079065,19444,0.000022,TRUE,47.806,Started
09/03/2017 13:18:16.878,7881041,20,10,0,FeedEvent_20_2017-03-09_13-18-16.878.avi,0.001140,6846,0.000022,TRUE,67.283,Started
09/03/2017 13:17:47.163,7880147,15,7,1,FeedEvent_15_2017-03-09_13-17-47.163.avi,0.166407,40586,0.000033,TRUE,37.568,Started
09/03/2017 13:18:30.638,7881455,20,10,0,FeedEvent_20_2017-03-09_13-18-30.638.avi,0.054335,9738,0.000022,TRUE,81.043,Started
09/03/2017 13:18:42.636,7881816,32,16,0,FeedEvent_32_2017-03-09_13-18-42.636.avi,0.001261,1630,0.000063,TRUE,93.041,Started
09/03/2017 13:18:25.187,7881291,0,0,0,FeedEvent_0_2017-03-09_13-18-25.187.avi,0.086431,26990,0.000005,TRUE,75.592,Started
09/03/2017 13:18:40.409,7881749,20,10,0,FeedEvent_20_2017-03-09_13-18-40.409.avi,0.032778,11834,0.000022,TRUE,90.814,Started
09/03/2017 13:18:52.209,7882104,0,0,0,FeedEvent_0_2017-03-09_13-18-52.209.avi,0.001175,1595,0.000005,TRUE,102.614,Started
09/03/2017 13:18:53.837,7882153,0,0,0,FeedEvent_0_2017-03-09_13-18-53.837.avi,0.001426,4653,0.000005,TRUE,104.242,Started
09/03/2017 13:18:44.298,7881866,32,16,0,FeedEvent_32_2017-03-09_13-18-44.298.avi,0.082326,16253,0.000063,TRUE,94.703,Started
