StartTime,StartFrame,FeedTubeIdx,FlyID,ChoiceIdx,AviFile,Volume-mm3,Duration-ms,Evap-mm3/s,Valid,RelativeTime-s,ExperimentState
24/02/2017 12:05:51.298,6448291,30,15,0,FeedEvent_30_2017-02-24_12-05-51.298.avi,0.061196,23998,0.000000,TRUE,49.693,Started
24/02/2017 12:06:14.497,6448989,48,24,0,FeedEvent_48_2017-02-24_12-06-14.497.avi,0.003443,9806,0.000024,TRUE,72.892,Started
24/02/2017 12:06:24.335,6449285,48,24,0,FeedEvent_48_2017-02-24_12-06-24.335.avi,0.002683,5252,0.000024,TRUE,82.730,Started
24/02/2017 12:05:52.926,6448340,36,18,0,FeedEvent_36_2017-02-24_12-05-52.926.avi,0.080572,42413,0.000500,TRUE,51.321,Started
24/02/2017 12:06:24.369,6449286,24,12,0,FeedEvent_24_2017-02-24_12-06-24.369.avi,0.013345,15456,0.000192,TRUE,82.764,Started
24/02/2017 12:05:52.262,6448320,13,6,1,FeedEvent_13_2017-02-24_12-05-52.262.avi,0.141941,49792,0.000001,TRUE,50.657,Started
24/02/2017 12:06:42.084,6449819,13,6,1,FeedEvent_13_2017-02-24_12-06-42.084.avi,0.001039,2892,0.000001,TRUE,100.479,Started
24/02/2017 12:06:19.616,6449143,33,16,1,FeedEvent_33_2017-02-24_12-06-19.616.avi,0.071783,26259,0.000000,TRUE,78.011,Started
24/02/2017 12:06:40.555,6449773,24,12,0,FeedEvent_24_2017-02-24_12-06-40.555.avi,0.008797,7711,0.000192,TRUE,98.950,Started
24/02/2017 12:06:48.299,6450006,24,12,0,FeedEvent_24_2017-02-24_12-06-48.299.avi,0.001004,2327,0.000192,TRUE,106.694,Started
24/02/2017 12:06:51.158,6450092,27,13,1,FeedEvent_27_2017-02-24_12-06-51.158.avi,0.001021,3856,0.000019,TRUE,109.553,Started
24/02/2017 12:06:37.231,6449673,0,0,0,FeedEvent_0_2017-02-24_12-06-37.231.avi,0.058078,21639,0.000000,TRUE,95.626,Started
24/02/2017 12:06:58.836,6450323,19,9,1,FeedEvent_19_2017-02-24_12-06-58.836.avi,0.001138,7544,0.000000,TRUE,117.231,Started
24/02/2017 12:06:37.431,6449679,29,14,1,FeedEvent_29_2017-02-24_12-06-37.431.avi,0.090937,32706,0.000191,TRUE,95.826,Started
24/02/2017 12:06:42.084,6449819,35,17,1,FeedEvent_35_2017-02-24_12-06-42.084.avi,0.129669,34901,0.000000,TRUE,100.479,Started
24/02/2017 12:06:54.216,6450184,7,3,1,FeedEvent_7_2017-02-24_12-06-54.216.avi,0.077228,27023,0.000000,TRUE,112.611,Started
24/02/2017 12:07:21.271,6450998,7,3,1,FeedEvent_7_2017-02-24_12-07-21.271.avi,0.001077,1462,0.000000,TRUE,139.666,Started
24/02/2017 12:07:22.766,6451043,7,3,1,FeedEvent_7_2017-02-24_12-07-22.766.avi,0.001297,5185,0.000000,TRUE,141.161,Started
24/02/2017 12:07:32.937,6451349,52,26,0,FeedEvent_52_2017-02-24_12-07-32.937.avi,0.023379,15921,0.000162,TRUE,151.332,Started
24/02/2017 12:07:49.688,6451853,52,26,0,FeedEvent_52_2017-02-24_12-07-49.688.avi,0.010915,7678,0.000162,TRUE,168.083,Started
24/02/2017 12:07:00.065,6450360,9,4,1,FeedEvent_9_2017-02-24_12-07-00.065.avi,0.173985,58833,0.000044,TRUE,118.460,Started
24/02/2017 12:07:58.928,6452131,9,4,1,FeedEvent_9_2017-02-24_12-07-58.928.avi,0.037717,10803,0.000044,TRUE,177.323,Started
24/02/2017 12:08:11.724,6452516,25,12,1,FeedEvent_25_2017-02-24_12-08-11.724.avi,0.074752,20276,0.000072,TRUE,190.119,Started
24/02/2017 12:08:32.032,6453127,25,12,1,FeedEvent_25_2017-02-24_12-08-32.032.avi,0.001350,1396,0.000072,TRUE,210.427,Started
24/02/2017 12:08:22.859,6452851,28,14,0,FeedEvent_28_2017-02-24_12-08-22.859.avi,0.011180,13228,0.000063,TRUE,201.254,Started
24/02/2017 12:08:33.461,6453170,25,12,1,FeedEvent_25_2017-02-24_12-08-33.461.avi,0.001156,6283,0.000072,TRUE,211.856,Started
24/02/2017 12:07:58.330,6452113,3,1,1,FeedEvent_3_2017-02-24_12-07-58.330.avi,0.136062,50689,0.000126,TRUE,176.725,Started
24/02/2017 12:08:49.050,6453639,3,1,1,FeedEvent_3_2017-02-24_12-08-49.050.avi,0.009592,6115,0.000126,TRUE,227.445,Started
24/02/2017 12:08:19.867,6452761,10,5,0,FeedEvent_10_2017-02-24_12-08-19.867.avi,0.083688,36397,0.000240,TRUE,198.262,Started
24/02/2017 12:08:55.198,6453824,3,1,1,FeedEvent_3_2017-02-24_12-08-55.198.avi,0.005420,5652,0.000126,TRUE,233.593,Started
24/02/2017 12:09:00.882,6453995,3,1,1,FeedEvent_3_2017-02-24_12-09-00.882.avi,0.006271,3789,0.000126,TRUE,239.277,Started
24/02/2017 12:09:05.535,6454135,7,3,1,FeedEvent_7_2017-02-24_12-09-05.535.avi,0.009710,6448,0.000152,TRUE,243.930,Started
24/02/2017 12:09:00.549,6453985,10,5,0,FeedEvent_10_2017-02-24_12-09-00.549.avi,0.010500,11467,0.000240,TRUE,238.944,Started
24/02/2017 12:09:07.895,6454206,34,17,0,FeedEvent_34_2017-02-24_12-09-07.895.avi,0.022223,9839,0.000150,TRUE,246.290,Started
24/02/2017 12:08:26.980,6452975,18,9,0,FeedEvent_18_2017-02-24_12-08-26.980.avi,0.157672,51321,0.000178,TRUE,205.375,Started
24/02/2017 12:09:18.331,6454520,18,9,0,FeedEvent_18_2017-02-24_12-09-18.331.avi,0.001208,1961,0.000178,TRUE,256.726,Started
24/02/2017 12:09:20.326,6454580,18,9,0,FeedEvent_18_2017-02-24_12-09-20.326.avi,0.037300,9771,0.000178,TRUE,258.721,Started
24/02/2017 12:09:30.131,6454875,18,9,0,FeedEvent_18_2017-02-24_12-09-30.131.avi,0.001489,4620,0.000178,TRUE,268.526,Started
24/02/2017 12:09:34.784,6455015,18,9,0,FeedEvent_18_2017-02-24_12-09-34.784.avi,0.038462,14358,0.000178,TRUE,273.179,Started
24/02/2017 12:10:19.720,6456367,2,1,0,FeedEvent_2_2017-02-24_12-10-19.720.avi,0.001892,5452,0.000126,TRUE,318.115,Started
24/02/2017 12:11:01.133,6457613,7,3,1,FeedEvent_7_2017-02-24_12-11-01.133.avi,0.002770,4188,0.000069,TRUE,359.528,Started
24/02/2017 12:11:05.886,6457756,3,1,1,FeedEvent_3_2017-02-24_12-11-05.886.avi,0.005560,6548,0.000116,TRUE,364.281,Started
24/02/2017 12:11:12.467,6457954,3,1,1,FeedEvent_3_2017-02-24_12-11-12.467.avi,0.001796,2094,0.000116,TRUE,370.862,Started
24/02/2017 12:12:06.345,6459575,7,3,1,FeedEvent_7_2017-02-24_12-12-06.345.avi,0.013448,7977,0.000079,TRUE,424.740,Started
24/02/2017 12:11:51.255,6459121,5,2,1,FeedEvent_5_2017-02-24_12-11-51.255.avi,0.192569,60628,0.000032,TRUE,409.650,Started
24/02/2017 12:12:58.460,6461143,9,4,1,FeedEvent_9_2017-02-24_12-12-58.460.avi,0.014431,9839,0.000032,TRUE,476.855,Started
24/02/2017 12:13:10.160,6461495,8,4,0,FeedEvent_8_2017-02-24_12-13-10.160.avi,0.002057,6414,0.000170,TRUE,488.555,Started
24/02/2017 12:13:16.608,6461689,8,4,0,FeedEvent_8_2017-02-24_12-13-16.608.avi,0.001023,2726,0.000170,TRUE,495.003,Started
