StartTime,StartFrame,FeedTubeIdx,FlyID,ChoiceIdx,AviFile,Volume-mm3,Duration-ms,Evap-mm3/s,Valid,RelativeTime-s,ExperimentState
25/08/2017 10:57:56.687,19454,24,12,0,FeedEvent_24_2017-08-25_10-57-56.687.avi,0.029121,14892,0.000500,TRUE,4.586,Started
25/08/2017 10:58:11.845,19910,24,12,0,FeedEvent_24_2017-08-25_10-58-11.845.avi,0.001210,1562,0.000500,TRUE,19.744,Started
25/08/2017 10:58:03.336,19654,14,7,0,FeedEvent_14_2017-08-25_10-58-03.336.avi,0.008695,16918,0.000500,TRUE,11.235,Started
25/08/2017 10:58:25.373,20317,24,12,0,FeedEvent_24_2017-08-25_10-58-25.373.avi,0.013140,6880,0.000500,TRUE,33.272,Started
25/08/2017 10:58:51.433,21101,25,12,1,FeedEvent_25_2017-08-25_10-58-51.433.avi,0.001379,931,0.000002,TRUE,59.332,Started
25/08/2017 10:58:52.397,21130,25,12,1,FeedEvent_25_2017-08-25_10-58-52.397.avi,0.001073,6383,0.000002,TRUE,60.296,Started
25/08/2017 10:59:01.306,21398,25,12,1,FeedEvent_25_2017-08-25_10-59-01.306.avi,0.002427,2326,0.000002,TRUE,69.205,Started
25/08/2017 10:59:04.097,21482,25,12,1,FeedEvent_25_2017-08-25_10-59-04.097.avi,0.001371,4919,0.000002,TRUE,71.996,Started
25/08/2017 10:59:12.075,21722,36,18,0,FeedEvent_36_2017-08-25_10-59-12.075.avi,0.004651,3092,0.000081,TRUE,79.974,Started
25/08/2017 10:59:16.562,21857,36,18,0,FeedEvent_36_2017-08-25_10-59-16.562.avi,0.026995,9705,0.000081,TRUE,84.461,Started
25/08/2017 10:59:27.531,22187,36,18,0,FeedEvent_36_2017-08-25_10-59-27.531.avi,0.005434,7180,0.000081,TRUE,95.431,Started
25/08/2017 10:59:34.910,22409,36,18,0,FeedEvent_36_2017-08-25_10-59-34.910.avi,0.005014,5418,0.000081,TRUE,102.809,Started
25/08/2017 10:59:32.318,22331,3,1,1,FeedEvent_3_2017-08-25_10-59-32.318.avi,0.023747,9605,0.000000,TRUE,100.217,Started
25/08/2017 10:59:11.510,21705,47,23,1,FeedEvent_47_2017-08-25_10-59-11.510.avi,0.068572,31942,0.000075,TRUE,79.409,Started
25/08/2017 10:59:40.361,22573,36,18,0,FeedEvent_36_2017-08-25_10-59-40.361.avi,0.003948,5218,0.000081,TRUE,108.261,Started
25/08/2017 10:59:43.320,22662,3,1,1,FeedEvent_3_2017-08-25_10-59-43.320.avi,0.001039,2593,0.000000,TRUE,111.219,Started
25/08/2017 10:59:41.824,22617,25,12,1,FeedEvent_25_2017-08-25_10-59-41.824.avi,0.012825,5086,0.000002,TRUE,109.723,Started
25/08/2017 10:59:32.617,22340,18,9,0,FeedEvent_18_2017-08-25_10-59-32.617.avi,0.042953,16685,0.000049,TRUE,100.516,Started
25/08/2017 10:59:45.613,22731,36,18,0,FeedEvent_36_2017-08-25_10-59-45.613.avi,0.001989,4023,0.000081,TRUE,113.512,Started
25/08/2017 10:59:48.771,22826,25,12,1,FeedEvent_25_2017-08-25_10-59-48.771.avi,0.001326,3258,0.000002,TRUE,116.671,Started
25/08/2017 10:59:49.668,22853,36,18,0,FeedEvent_36_2017-08-25_10-59-49.668.avi,0.003804,8077,0.000081,TRUE,117.568,Started
25/08/2017 10:59:57.779,23097,36,18,0,FeedEvent_36_2017-08-25_10-59-57.779.avi,0.001511,2393,0.000081,TRUE,125.679,Started
25/08/2017 10:59:52.062,22925,25,12,1,FeedEvent_25_2017-08-25_10-59-52.062.avi,0.006228,8475,0.000002,TRUE,119.961,Started
